CENTRO,PLAN,NOTA_FUERA,NOTA_UAM,DIFERENCIA
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,6.859999999999999,7.586666666666666,-0.7266666666666666
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,8.5,7.364705882352942,1.1352941176470583
Facultad de Filosofía y Letras,Graduado/a en Estudios Ingleses,8.16,6.88,1.2800000000000002
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas (2019),9.5,7.05,2.45
Facultad de Psicología,Graduado/a en Psicología (2013),5.8,6.818181818181818,-1.0181818181818185
Facultad de Derecho,Graduado/a en Derecho,9.125,6.462857142857143,2.6621428571428574
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",8.25,6.977777777777778,1.2722222222222221
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,6.916666666666667,5.982857142857143,0.9338095238095239
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),8.8,6.710344827586207,2.089655172413794
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Turismo,10.0,6.83,3.17
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",7.042857142857143,6.590625,0.4522321428571425
Facultad de Filosofía y Letras,Graduado/a en Historia del Arte,5.99,6.9766666666666675,-0.9866666666666672
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",7.533333333333333,7.580645161290323,-0.04731182795698974
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",7.33,8.610000000000001,-1.2800000000000011
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,8.84,8.557142857142857,0.2828571428571429
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),8.959999999999999,9.051724137931034,-0.09172413793103473
Facultad de Psicología,Graduado/a en Psicología (2013),7.18,7.497142857142856,-0.3171428571428567
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil,7.566666666666667,8.0,-0.4333333333333327
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,8.6,7.9,0.6999999999999993
Escuela Politécnica Superior,Graduado/a en Ingeniería de Tecnologías y Servicios de Telecomunicación,6.5,6.188571428571429,0.3114285714285714
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas (2019),8.844444444444443,9.164864864864866,-0.3204204204204224
Facultad de Filosofía y Letras,Graduado/a en Filosofía,7.877777777777778,7.216129032258064,0.661648745519714
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,7.177777777777777,8.085365853658537,-0.90758807588076
Facultad de Derecho,Graduado/a en Derecho (2016),6.716666666666666,6.182758620689656,0.53390804597701
Facultad de Ciencias,Graduado/a en Matemáticas,5.6875,6.2,-0.5125000000000002
Facultad de Ciencias,Graduado/a en Bioquímica,7.8,7.018181818181818,0.7818181818181822
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,8.077777777777778,7.260975609756097,0.8168021680216802
Facultad de Filosofía y Letras,Graduado/a en Filosofía,9.122222222222222,8.97741935483871,0.1448028673835111
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",7.975,7.35625,0.6187499999999995
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,6.875,5.96,0.915
Facultad de Derecho,Graduado/a en Derecho (2016),9.540000000000001,6.747222222222223,2.7927777777777782
Facultad de Filosofía y Letras,Graduado/a en Historia (2014),9.0,8.11470588235294,0.8852941176470601
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,6.0,8.156666666666666,-2.1566666666666663
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",7.720000000000001,8.76551724137931,-1.0455172413793097
Facultad de Ciencias,Máster en Ecología (2009),8.2,8.142857142857142,0.05714285714285694
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,7.5,7.588888888888889,-0.08888888888888857
Facultad de Derecho,Graduado/a en Derecho,6.45,6.434375,0.015625
Facultad de Filosofía y Letras,Graduado/a en Estudios Ingleses,7.279999999999999,8.03103448275862,-0.7510344827586213
Facultad de Ciencias,Graduado/a en Nutrición Humana y Dietética,8.190000000000001,7.739130434782608,0.45086956521739285
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación (2019),8.375,8.442307692307692,-0.06730769230769162
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Turismo,6.875,6.08,0.7949999999999999
Facultad de Filosofía y Letras,Graduado/a en Historia (2014),8.222222222222221,8.303225806451612,-0.08100358422939102
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil,9.0,7.503846153846154,1.4961538461538462
Facultad de Ciencias,Graduado/a en Ciencias de la alimentación,9.4,8.170370370370371,1.2296296296296294
Facultad de Ciencias,Graduado/a en Matemáticas,9.18,8.417391304347825,0.7626086956521743
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía (2018),5.766666666666667,6.812903225806451,-1.0462365591397846
Facultad de Psicología,Graduado/a en Psicología (2013),8.88888888888889,8.879310344827585,0.009578544061303873
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil y en Maestro/a en Educación Primaria,7.3,8.417948717948718,-1.1179487179487184
Facultad de Medicina,Graduado/a en Medicina (2014),9.053846153846154,8.027999999999999,1.025846153846155
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía,7.083333333333333,6.348484848484849,0.7348484848484844
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),8.125,6.792307692307692,1.3326923076923078
Facultad de Filosofía y Letras,Graduado/a en Antropología Social y Cultural,10.0,8.38529411764706,1.6147058823529399
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",7.2,8.454285714285714,-1.2542857142857136
Facultad de Ciencias,Graduado/a en Ciencias Ambientales,7.733333333333333,6.760606060606061,0.9727272727272727
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",8.122222222222222,7.306451612903226,0.8157706093189958
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas (2019),6.0,6.906060606060606,-0.9060606060606062
Facultad de Psicología,Graduado/a en Psicología (2013),9.02,8.43125,0.5887499999999992
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.33,9.33,0.0
Facultad de Ciencias,Graduado/a en Ciencias Ambientales,8.166666666666666,6.5307692307692315,1.6358974358974345
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública (2019),9.475000000000001,7.862068965517241,1.6129310344827603
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil,8.166666666666666,8.267999999999999,-0.10133333333333283
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,7.9375,7.308163265306123,0.6293367346938767
Facultad de Ciencias,Graduado/a en Nutrición Humana y Dietética,7.6,7.135714285714286,0.4642857142857135
Facultad de Psicología,Graduado/a en Psicología (2013),6.0,7.829411764705882,-1.829411764705882
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,8.629999999999999,7.568965517241379,1.06103448275862
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,9.31111111111111,8.76595744680851,0.5451536643025996
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,6.666666666666667,6.475862068965518,0.190804597701149
Escuela Politécnica Superior,Graduado/a en Ingeniería Informática,6.5,6.269444444444444,0.23055555555555607
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",7.5625,7.5,0.0625
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.459999999999999,7.2,2.259999999999999
Escuela Politécnica Superior,Graduado/a en Ingeniería Informática,8.433333333333334,7.692105263157895,0.7412280701754383
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,7.083333333333333,6.466666666666667,0.6166666666666663
Facultad de Ciencias,Máster en Calidad de Aguas Continentales,7.557142857142857,6.766666666666667,0.7904761904761903
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,8.690000000000001,8.527586206896553,0.1624137931034486
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía,6.6,7.115151515151515,-0.5151515151515156
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil y en Maestro/a en Educación Primaria,9.077777777777778,8.145714285714286,0.9320634920634916
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil,6.766666666666667,7.183870967741935,-0.4172043010752686
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,7.359999999999999,7.2,0.15999999999999925
Facultad de Ciencias,Graduado/a en Bioquímica,7.840000000000001,6.696875,1.1431250000000004
Facultad de Derecho,Graduado/a en Derecho (2016),6.550000000000001,7.702702702702703,-1.152702702702702
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,6.716666666666666,7.096666666666667,-0.3800000000000008
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía,7.5200000000000005,6.345454545454546,1.1745454545454548
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,9.425,8.655555555555557,0.7694444444444439
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",7.5200000000000005,8.302857142857144,-0.7828571428571438
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía,7.5,5.823333333333333,1.6766666666666667
Facultad de Ciencias,Graduado/a en Ingeniería Química (2016),7.666666666666667,6.02,1.6466666666666674
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",8.322222222222223,7.983870967741935,0.3383512544802878
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,9.55,8.338888888888889,1.2111111111111121
Facultad de Psicología,Graduado/a en Psicología (2013),6.840000000000001,7.5875,-0.7474999999999996
Facultad de Psicología,Graduado/a en Psicología (2013),9.02,8.159375,0.8606249999999989
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas (2019),7.322222222222223,6.408108108108108,0.9141141141141151
Facultad de Ciencias,Graduado/a en Ciencias Ambientales,7.0625,5.833333333333333,1.229166666666667
Facultad de Derecho,Graduado/a en Derecho (2016),6.966666666666667,6.545454545454546,0.4212121212121209
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,7.76,8.106666666666667,-0.34666666666666757
Facultad de Ciencias,Graduado/a en Física,8.65,8.392857142857142,0.257142857142858
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",8.566666666666666,6.325806451612903,2.2408602150537638
Facultad de Psicología,Graduado/a en Psicología (2013),7.55,7.814814814814815,-0.26481481481481506
Facultad de Filosofía y Letras,Graduado/a en Historia del Arte,8.1,8.572727272727272,-0.47272727272727266
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",8.9,7.774193548387097,1.1258064516129034
Facultad de Psicología,Graduado/a en Psicología (2013),8.559999999999999,6.930303030303031,1.629696969696968
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",8.866666666666667,6.493548387096775,2.3731182795698924
Facultad de Ciencias,Graduado/a en Bioquímica,8.628571428571428,7.02,1.6085714285714285
Facultad de Medicina,Máster en Neurociencia,8.5,8.092857142857143,0.4071428571428566
Facultad de Ciencias,Graduado/a en Bioquímica,10.0,9.16875,0.8312500000000007
Facultad de Ciencias Económicas y Empresariales,"Grado conjunto (UPF/UAM/UC3M)Filosofía, Política y Economía",8.4,8.747619047619047,-0.3476190476190464
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública (2019),6.890909090909091,6.909756097560976,-0.018847006651885323
Facultad de Medicina,Graduado/a en Medicina (2014),7.833333333333333,6.870689655172414,0.9626436781609193
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación (2019),7.85,6.639130434782608,1.2108695652173918
Facultad de Derecho,Graduado/a en Derecho,6.65,6.946666666666667,-0.29666666666666686
Facultad de Filosofía y Letras,Graduado/a en Estudios Ingleses,9.9,9.16,0.7400000000000002
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía (2018),5.757142857142857,6.246428571428572,-0.48928571428571477
Facultad de Medicina,Graduado/a en Enfermería (2020),9.3,7.559375,1.7406250000000005
Facultad de Filosofía y Letras,Graduado/a en Ciencias y Lenguas de la Antigüedad,7.814285714285715,6.624242424242424,1.190043290043291
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,5.6,7.3,-1.7000000000000002
Facultad de Derecho,Graduado/a en Derecho,6.24,6.341176470588235,-0.10117647058823476
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Primaria,8.3,7.410714285714286,0.8892857142857151
Facultad de Filosofía y Letras,Graduado/a en Historia (2014),7.05,6.713793103448276,0.3362068965517242
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil,6.366666666666667,8.682142857142857,-2.31547619047619
Facultad de Derecho,Graduado/a en Derecho,6.1,6.137142857142858,-0.037142857142858254
Facultad de Ciencias,Graduado/a en Ciencia y Tecnología de los Alimentos,9.38888888888889,6.389285714285714,2.999603174603175
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",6.840000000000001,7.486206896551724,-0.6462068965517229
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,8.8,8.031818181818181,0.7681818181818194
Facultad de Ciencias Económicas y Empresariales,Máster en Dirección de Marketing,6.5,8.1,-1.5999999999999996
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,7.040000000000001,6.814285714285714,0.22571428571428687
